2025-07-14 18:07:16,516 INFO  Logger.cs: 70 - 
2025-07-14 18:07:59,911 INFO  ExportHelperExtension.cs: 1136 - Found 24 in 3.7V???-1
2025-07-14 18:07:59,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3.7V???-1
2025-07-14 18:07:59,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from class_cubli_V2.7.13-1
2025-07-14 18:07:59,916 INFO  ExportHelperExtension.cs: 1136 - Found 31 in class_cubli_V2.7.13-1
2025-07-14 18:07:59,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in class_cubli_V2.7.13-1
2025-07-14 18:07:59,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ??01-NIDEC+61mm??-1
2025-07-14 18:07:59,921 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ??01-NIDEC+61mm??-1
2025-07-14 18:07:59,923 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ??01-NIDEC+61mm??-1
2025-07-14 18:07:59,924 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:07:59,926 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:07:59,927 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:07:59,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:07:59,930 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:07:59,931 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:07:59,933 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:07:59,934 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:07:59,937 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:07:59,939 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ??? v1.SLDASM
2025-07-14 18:07:59,941 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ??? v1.SLDASM
2025-07-14 18:07:59,943 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ??? v1.SLDASM
2025-07-14 18:07:59,945 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-14 18:07:59,946 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-14 18:07:59,947 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3.7V???-1
2025-07-14 18:07:59,949 INFO  ExportHelperExtension.cs: 1136 - Found 24 in 3.7V???-1
2025-07-14 18:07:59,950 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3.7V???-1
2025-07-14 18:07:59,952 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from class_cubli_V2.7.13-1
2025-07-14 18:07:59,954 INFO  ExportHelperExtension.cs: 1136 - Found 31 in class_cubli_V2.7.13-1
2025-07-14 18:07:59,956 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in class_cubli_V2.7.13-1
2025-07-14 18:07:59,959 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ??01-NIDEC+61mm??-1
2025-07-14 18:07:59,960 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ??01-NIDEC+61mm??-1
2025-07-14 18:07:59,962 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ??01-NIDEC+61mm??-1
2025-07-14 18:07:59,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:07:59,965 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:07:59,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:07:59,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:07:59,969 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:07:59,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:07:59,972 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:07:59,973 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:07:59,974 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:08:00,665 INFO  SwAddin.cs: 339 - Loading config tree
2025-07-14 18:08:00,672 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-07-14 18:08:00,686 INFO  SwAddin.cs: 344 - Showing property manager
2025-07-14 18:08:55,712 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-07-14 18:08:56,134 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-14 18:09:04,487 INFO  SwAddin.cs: 294 - Assembly export called for file ??? v1.SLDASM
2025-07-14 18:09:04,488 INFO  SwAddin.cs: 299 - Save is required
2025-07-14 18:09:04,489 INFO  SwAddin.cs: 313 - Saving assembly
2025-07-14 18:09:05,613 INFO  SwAddin.cs: 316 - Opening property manager
2025-07-14 18:09:05,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ??? v1.SLDASM
2025-07-14 18:09:05,617 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ??? v1.SLDASM
2025-07-14 18:09:05,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ??? v1.SLDASM
2025-07-14 18:09:05,619 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-14 18:09:05,620 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-14 18:09:05,621 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3.7V???-1
2025-07-14 18:09:05,622 INFO  ExportHelperExtension.cs: 1136 - Found 24 in 3.7V???-1
2025-07-14 18:09:05,624 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3.7V???-1
2025-07-14 18:09:05,625 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from class_cubli_V2.7.13-1
2025-07-14 18:09:05,626 INFO  ExportHelperExtension.cs: 1136 - Found 31 in class_cubli_V2.7.13-1
2025-07-14 18:09:05,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in class_cubli_V2.7.13-1
2025-07-14 18:09:05,630 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ??01-NIDEC+61mm??-1
2025-07-14 18:09:05,632 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ??01-NIDEC+61mm??-1
2025-07-14 18:09:05,634 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ??01-NIDEC+61mm??-1
2025-07-14 18:09:05,636 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:09:05,639 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:09:05,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:09:05,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:09:05,644 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:09:05,646 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:09:05,648 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:09:05,650 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:09:05,653 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:09:05,655 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ??? v1.SLDASM
2025-07-14 18:09:05,657 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ??? v1.SLDASM
2025-07-14 18:09:05,660 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ??? v1.SLDASM
2025-07-14 18:09:05,662 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-14 18:09:05,663 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-14 18:09:05,665 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3.7V???-1
2025-07-14 18:09:05,667 INFO  ExportHelperExtension.cs: 1136 - Found 24 in 3.7V???-1
2025-07-14 18:09:05,669 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3.7V???-1
2025-07-14 18:09:05,670 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from class_cubli_V2.7.13-1
2025-07-14 18:09:05,672 INFO  ExportHelperExtension.cs: 1136 - Found 31 in class_cubli_V2.7.13-1
2025-07-14 18:09:05,674 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in class_cubli_V2.7.13-1
2025-07-14 18:09:05,676 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ??01-NIDEC+61mm??-1
2025-07-14 18:09:05,679 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ??01-NIDEC+61mm??-1
2025-07-14 18:09:05,681 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ??01-NIDEC+61mm??-1
2025-07-14 18:09:05,683 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:09:05,686 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:09:05,689 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:09:05,691 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:09:05,693 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:09:05,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:09:05,698 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:09:05,700 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:09:05,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:09:06,181 INFO  SwAddin.cs: 339 - Loading config tree
2025-07-14 18:09:06,183 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-07-14 18:09:06,189 INFO  SwAddin.cs: 344 - Showing property manager
2025-07-14 18:09:28,436 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-14 18:09:45,272 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-14 18:10:25,647 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-07-14 18:10:33,172 INFO  ExportHelperExtension.cs: 347 - Creating joint reaction_wheel
2025-07-14 18:10:33,184 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-07-14 18:10:33,189 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-07-14 18:10:33,190 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-07-14 18:10:33,190 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-07-14 18:10:33,191 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2025-07-14 18:10:33,191 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2025-07-14 18:10:33,192 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2025-07-14 18:10:33,192 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2025-07-14 18:10:33,193 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2025-07-14 18:10:33,193 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2025-07-14 18:10:33,194 INFO  ExportHelperExtension.cs: 1409 - Component 29 is already fixed
2025-07-14 18:10:33,629 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-07-14 18:10:33,630 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-07-14 18:10:33,630 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-07-14 18:10:33,631 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-07-14 18:10:35,802 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child reaction_wheel failed
2025-07-14 18:10:36,085 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ??? v1.SLDASM
2025-07-14 18:10:36,097 INFO  ExportHelperExtension.cs: 1136 - Found 32 in ??? v1.SLDASM
2025-07-14 18:10:36,099 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in ??? v1.SLDASM
2025-07-14 18:10:36,099 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-14 18:10:36,100 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-14 18:10:36,100 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3.7V???-1
2025-07-14 18:10:36,101 INFO  ExportHelperExtension.cs: 1136 - Found 24 in 3.7V???-1
2025-07-14 18:10:36,102 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3.7V???-1
2025-07-14 18:10:36,102 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from class_cubli_V2.7.13-1
2025-07-14 18:10:36,103 INFO  ExportHelperExtension.cs: 1136 - Found 31 in class_cubli_V2.7.13-1
2025-07-14 18:10:36,104 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in class_cubli_V2.7.13-1
2025-07-14 18:10:36,104 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ??01-NIDEC+61mm??-1
2025-07-14 18:10:36,105 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ??01-NIDEC+61mm??-1
2025-07-14 18:10:36,106 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ??01-NIDEC+61mm??-1
2025-07-14 18:10:36,106 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:10:36,107 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:10:36,108 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:10:36,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:10:36,109 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:10:36,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:10:36,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ????-1
2025-07-14 18:10:36,111 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:10:36,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ????-1
2025-07-14 18:10:36,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ??? v1.SLDASM
2025-07-14 18:10:36,113 INFO  ExportHelperExtension.cs: 1136 - Found 32 in ??? v1.SLDASM
2025-07-14 18:10:36,114 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ??? v1.SLDASM
2025-07-14 18:10:36,114 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-07-14 18:10:36,115 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-07-14 18:10:36,124 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3.7V???-1
2025-07-14 18:10:36,125 INFO  ExportHelperExtension.cs: 1136 - Found 24 in 3.7V???-1
2025-07-14 18:10:36,126 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3.7V???-1
2025-07-14 18:10:36,127 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from class_cubli_V2.7.13-1
2025-07-14 18:10:36,127 INFO  ExportHelperExtension.cs: 1136 - Found 31 in class_cubli_V2.7.13-1
2025-07-14 18:10:36,129 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in class_cubli_V2.7.13-1
2025-07-14 18:10:36,130 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ??01-NIDEC+61mm??-1
2025-07-14 18:10:36,130 INFO  ExportHelperExtension.cs: 1136 - Found 25 in ??01-NIDEC+61mm??-1
2025-07-14 18:10:36,133 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ??01-NIDEC+61mm??-1
2025-07-14 18:10:36,133 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:10:36,217 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:10:36,218 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:10:36,219 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:10:36,220 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:10:36,220 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:10:36,221 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ????-1
2025-07-14 18:10:36,222 INFO  ExportHelperExtension.cs: 1136 - Found 24 in ????-1
2025-07-14 18:10:36,222 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ????-1
2025-07-14 18:10:36,357 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-07-14 18:11:08,110 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-07-14 18:11:08,117 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
